# LRAN range test trace, captured 2026-09-05 15:31:50
# note: seven-site ambient survey, R11 hold discipline, ~5 min per site, 3.0dBi; site 0 bridge-house INDOORS at the bridge target location (office, NW side); other sites outdoors at node target locations
# schema: docs/rangetest/data/README.md
#
# board=heltec_wifi_lora_32_V3
# freq_hz=915000000
# sf=7
# bw_khz=125.0
# cr=4/5
# conducted_dbm=-9
# antenna_gain_dbi=3.0
# eirp_ceiling_dbm=-1.0
# sync_word=0x1424
# explicit_header=1
# crc=1
# preamble_symbols=8
# payload_len=16
# role=SURVEY
#
site_index,site_name,bin_index,freq_hz,passes,samples,peak_dbm10,mean_dbm10,floor_dbm10,dropped
# site=0 bridge-house
# passes=74
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
5,hopyard-lower,107,923400000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,108,923600000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,109,923800000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,110,924000000,71,639,-1130,-1150,-1160,0
5,hopyard-lower,111,924200000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,112,924400000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,113,924600000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,114,924800000,71,639,-1110,-1149,-1160,0
5,hopyard-lower,115,925000000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,116,925200000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,117,925400000,71,639,-950,-1149,-1160,0
5,hopyard-lower,118,925600000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,119,925800000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,120,926000000,71,639,-1030,-1149,-1160,0
5,hopyard-lower,121,926200000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,122,926400000,71,639,-1130,-1150,-1190,0
5,hopyard-lower,123,926600000,71,639,-1120,-1149,-1160,0
5,hopyard-lower,124,926800000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,125,927000000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,126,927200000,71,639,-1100,-1149,-1160,0
5,hopyard-lower,127,927400000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,128,927600000,71,639,-1120,-1149,-1160,0
5,hopyard-lower,129,927800000,71,639,-1140,-1150,-1160,0
# site=6 propane-tank
# passes=71
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
6,propane-tank,0,902000000,71,625,-1120,-1141,-1160,0
6,propane-tank,1,902200000,71,618,-1120,-1141,-1160,0
6,propane-tank,2,902400000,71,639,-1120,-1140,-1160,0
6,propane-tank,3,902600000,71,639,-1130,-1140,-1150,0
6,propane-tank,4,902800000,71,619,-800,-1140,-1160,0
6,propane-tank,5,903000000,71,635,-1130,-1141,-1150,0
6,propane-tank,6,903200000,71,639,-1080,-1141,-1150,0
6,propane-tank,7,903400000,71,614,-1120,-1143,-1160,0
6,propane-tank,8,903600000,71,639,-910,-1139,-1160,0
6,propane-tank,9,903800000,71,639,-1120,-1143,-1160,0
6,propane-tank,10,904000000,71,618,-1120,-1143,-1160,0
6,propane-tank,11,904200000,71,639,-1100,-1142,-1160,0
6,propane-tank,12,904400000,71,639,-1130,-1142,-1150,0
6,propane-tank,13,904600000,71,618,-1130,-1143,-1160,0
6,propane-tank,14,904800000,71,639,-1120,-1143,-1160,0
6,propane-tank,15,905000000,71,632,-1130,-1143,-1160,0
6,propane-tank,16,905200000,71,639,-1130,-1143,-1160,0
6,propane-tank,17,905400000,71,639,-1110,-1143,-1160,0
6,propane-tank,18,905600000,71,630,-1110,-1143,-1160,0
6,propane-tank,19,905800000,71,639,-1120,-1144,-1160,0
6,propane-tank,20,906000000,71,639,-1120,-1144,-1160,0
6,propane-tank,21,906200000,71,632,-1100,-1143,-1160,0
6,propane-tank,22,906400000,71,639,-1130,-1143,-1160,0
6,propane-tank,23,906600000,71,639,-1120,-1144,-1160,0
6,propane-tank,24,906800000,71,632,-1130,-1144,-1160,0
6,propane-tank,25,907000000,71,639,-1120,-1137,-1160,0
6,propane-tank,26,907200000,71,639,-1070,-1143,-1160,0
6,propane-tank,27,907400000,71,632,-1100,-1144,-1160,0
6,propane-tank,28,907600000,71,639,-1130,-1144,-1160,0
6,propane-tank,29,907800000,71,639,-1120,-1144,-1170,0
6,propane-tank,30,908000000,71,639,-1100,-1143,-1160,0
6,propane-tank,31,908200000,71,639,-1130,-1144,-1160,0
6,propane-tank,32,908400000,71,639,-880,-1142,-1160,0
6,propane-tank,33,908600000,71,639,-1120,-1144,-1160,0
6,propane-tank,34,908800000,71,639,-1130,-1144,-1160,0
6,propane-tank,35,909000000,71,639,-1100,-1144,-1160,0
6,propane-tank,36,909200000,71,637,-1110,-1144,-1160,0
6,propane-tank,37,909400000,71,630,-1120,-1145,-1160,0
6,propane-tank,38,909600000,71,630,-1120,-1144,-1160,0
6,propane-tank,39,909800000,71,630,-1120,-1144,-1180,0
6,propane-tank,40,910000000,71,630,-860,-1143,-1160,0
6,propane-tank,41,910200000,71,630,-1130,-1145,-1160,0
6,propane-tank,42,910400000,71,630,-1130,-1145,-1160,0
6,propane-tank,43,910600000,71,630,-1120,-1145,-1160,0
6,propane-tank,44,910800000,71,630,-1110,-1145,-1160,0
6,propane-tank,45,911000000,71,630,-1130,-1145,-1160,0
6,propane-tank,46,911200000,71,630,-1130,-1145,-1160,0
6,propane-tank,47,911400000,71,630,-1130,-1146,-1160,0
6,propane-tank,48,911600000,71,630,-1020,-1144,-1160,0
6,propane-tank,49,911800000,71,630,-1130,-1145,-1160,0
6,propane-tank,50,912000000,71,630,-1120,-1138,-1150,0
6,propane-tank,51,912200000,71,630,-1120,-1146,-1160,0
6,propane-tank,52,912400000,71,630,-1130,-1145,-1160,0
6,propane-tank,53,912600000,71,630,-1130,-1145,-1160,0
6,propane-tank,54,912800000,71,630,-1130,-1145,-1160,0
6,propane-tank,55,913000000,71,630,-1130,-1146,-1160,0
6,propane-tank,56,913200000,71,630,-1090,-1145,-1160,0
6,propane-tank,57,913400000,71,630,-1130,-1146,-1160,0
6,propane-tank,58,913600000,71,630,-1120,-1146,-1160,0
6,propane-tank,59,913800000,71,623,-1130,-1146,-1160,0
6,propane-tank,60,914000000,71,630,-860,-1144,-1170,0
6,propane-tank,61,914200000,71,626,-980,-1145,-1170,0
6,propane-tank,62,914400000,71,624,-860,-1141,-1220,0
6,propane-tank,63,914600000,71,630,-1070,-1145,-1160,0
6,propane-tank,64,914800000,71,630,-1130,-1146,-1160,0
6,propane-tank,65,915000000,71,623,-1140,-1147,-1160,0
6,propane-tank,66,915200000,71,630,-1060,-1146,-1160,0
6,propane-tank,67,915400000,71,629,-1130,-1147,-1160,0
6,propane-tank,68,915600000,71,623,-1130,-1147,-1160,0
6,propane-tank,69,915800000,71,630,-1130,-1147,-1160,0
6,propane-tank,70,916000000,71,630,-1120,-1147,-1160,0
6,propane-tank,71,916200000,71,630,-1110,-1147,-1160,0
6,propane-tank,72,916400000,71,623,-1140,-1147,-1160,0
6,propane-tank,73,916600000,71,630,-1130,-1148,-1160,0
6,propane-tank,74,916800000,71,630,-1100,-1147,-1160,0
6,propane-tank,75,917000000,71,625,-1130,-1147,-1160,0
6,propane-tank,76,917200000,71,630,-1130,-1148,-1160,0
6,propane-tank,77,917400000,71,627,-1130,-1148,-1160,0
6,propane-tank,78,917600000,71,621,-1050,-1148,-1160,0
6,propane-tank,79,917800000,71,630,-1130,-1148,-1160,0
6,propane-tank,80,918000000,71,630,-1110,-1148,-1170,0
6,propane-tank,81,918200000,71,633,-1130,-1148,-1160,0
6,propane-tank,82,918400000,71,639,-1120,-1148,-1160,0
6,propane-tank,83,918600000,71,639,-1130,-1148,-1160,0
6,propane-tank,84,918800000,71,632,-1100,-1148,-1160,0
6,propane-tank,85,919000000,71,639,-960,-1148,-1170,0
6,propane-tank,86,919200000,71,639,-1130,-1148,-1160,0
6,propane-tank,87,919400000,71,639,-1140,-1148,-1160,0
6,propane-tank,88,919600000,71,639,-1130,-1149,-1160,0
6,propane-tank,89,919800000,71,639,-1140,-1148,-1160,0
6,propane-tank,90,920000000,71,639,-1130,-1148,-1160,0
6,propane-tank,91,920200000,71,639,-1130,-1148,-1160,0
6,propane-tank,92,920400000,71,639,-1140,-1149,-1160,0
6,propane-tank,93,920600000,71,639,-1000,-1147,-1170,0
6,propane-tank,94,920800000,71,634,-1140,-1149,-1160,0
6,propane-tank,95,921000000,71,639,-1090,-1149,-1170,0
6,propane-tank,96,921200000,71,639,-890,-1145,-1160,0
6,propane-tank,97,921400000,71,639,-1140,-1149,-1160,0
6,propane-tank,98,921600000,71,639,-1130,-1149,-1160,0
6,propane-tank,99,921800000,71,639,-1040,-1147,-1160,0
6,propane-tank,100,922000000,71,639,-1120,-1149,-1160,0
6,propane-tank,101,922200000,71,639,-1130,-1149,-1170,0
6,propane-tank,102,922400000,71,639,-1120,-1149,-1160,0
6,propane-tank,103,922600000,71,639,-1140,-1149,-1160,0
6,propane-tank,104,922800000,71,639,-1140,-1149,-1160,0
6,propane-tank,105,923000000,71,636,-1060,-1148,-1160,0
6,propane-tank,106,923200000,71,639,-1130,-1149,-1160,0
6,propane-tank,107,923400000,71,635,-1130,-1149,-1160,0
6,propane-tank,108,923600000,71,637,-1060,-1148,-1160,0
6,propane-tank,109,923800000,71,639,-1130,-1149,-1160,0
6,propane-tank,110,924000000,71,639,-1140,-1149,-1160,0
6,propane-tank,111,924200000,71,639,-1140,-1149,-1160,0
6,propane-tank,112,924400000,71,639,-1140,-1149,-1160,0
6,propane-tank,113,924600000,71,639,-1140,-1149,-1160,0
6,propane-tank,114,924800000,71,639,-1140,-1149,-1160,0
6,propane-tank,115,925000000,71,639,-1140,-1149,-1160,0
6,propane-tank,116,925200000,71,639,-1140,-1149,-1160,0
6,propane-tank,117,925400000,71,639,-1090,-1149,-1160,0
6,propane-tank,118,925600000,71,639,-1100,-1149,-1160,0
6,propane-tank,119,925800000,71,639,-1140,-1150,-1160,0
6,propane-tank,120,926000000,71,639,-1140,-1149,-1160,0
6,propane-tank,121,926200000,71,639,-1140,-1150,-1160,0
6,propane-tank,122,926400000,71,639,-1140,-1150,-1160,0
6,propane-tank,123,926600000,71,639,-1060,-1149,-1160,0
6,propane-tank,124,926800000,71,639,-1140,-1150,-1160,0
6,propane-tank,125,927000000,71,639,-1120,-1150,-1160,0
6,propane-tank,126,927200000,71,639,-1070,-1149,-1160,0
6,propane-tank,127,927400000,71,639,-1140,-1150,-1160,0
6,propane-tank,128,927600000,71,639,-1130,-1150,-1160,0
6,propane-tank,129,927800000,71,639,-1130,-1149,-1160,0
# survey campaign complete - 7 site(s)
# resuming campaign at site 6 propane-tank - HELD, press PRG to start the dwell
# occupancy detection is PROBABILISTIC - see survey.h. Run for several minutes; a quiet bin is not a proven empty one.
# capture ended: sweep count reached - 910 rows
