# LRAN range test trace, captured 2026-09-05 12:24:20
# note: seven-site ambient survey (M20), ~5 min per site, 3.0dBi at 1.2m AGL
# provenance: re-dumped from NVS 2026-09-05 12:24. The first capture of this same
#   campaign lost 19184 consecutive bytes (sites 3 and 4, tails of 2 and 4) in
#   capture.py's blind role-selection window; see engineering-log 2026-09-05. The
#   585 rows it did capture are byte-identical to the corresponding rows here.
# CAVEAT: peak_dbm10 is NOT reliably site-attributable. The scan was left running
#   while walking between sites, so a peak may have been picked up in transit and
#   attributed to the destination site. floor_dbm10 and mean_dbm10 are unaffected.
# schema: docs/rangetest/data/README.md
#
# board=heltec_wifi_lora_32_V3
# freq_hz=915000000
# sf=7
# bw_khz=125.0
# cr=4/5
# conducted_dbm=-9
# antenna_gain_dbi=3.0
# eirp_ceiling_dbm=-1.0
# sync_word=0x1424
# explicit_header=1
# crc=1
# preamble_symbols=8
# payload_len=16
# role=SURVEY
#
site_index,site_name,bin_index,freq_hz,passes,samples,peak_dbm10,mean_dbm10,floor_dbm10,dropped
# site=0 bridge-house
# passes=75
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
1,gatelink-gate,109,923800000,72,647,-1140,-1151,-1190,0
1,gatelink-gate,110,924000000,72,646,-1140,-1150,-1180,0
1,gatelink-gate,111,924200000,72,648,-1130,-1150,-1180,0
1,gatelink-gate,112,924400000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,113,924600000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,114,924800000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,115,925000000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,116,925200000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,117,925400000,72,647,-820,-1147,-1180,0
1,gatelink-gate,118,925600000,72,648,-1110,-1151,-1190,0
1,gatelink-gate,119,925800000,72,647,-1140,-1151,-1160,0
1,gatelink-gate,120,926000000,72,646,-1110,-1150,-1190,0
1,gatelink-gate,121,926200000,72,647,-1140,-1151,-1160,0
1,gatelink-gate,122,926400000,72,647,-1140,-1151,-1180,0
1,gatelink-gate,123,926600000,72,648,-1140,-1151,-1170,0
1,gatelink-gate,124,926800000,72,648,-1140,-1151,-1180,0
1,gatelink-gate,125,927000000,72,648,-1130,-1151,-1180,0
1,gatelink-gate,126,927200000,72,646,-1120,-1151,-1170,0
1,gatelink-gate,127,927400000,72,645,-1140,-1151,-1190,0
1,gatelink-gate,128,927600000,72,648,-1120,-1150,-1180,0
1,gatelink-gate,129,927800000,72,648,-1140,-1151,-1180,0
# site=2 weather-island
# passes=71
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
2,weather-island,0,902000000,71,633,-1130,-1144,-1160,0
2,weather-island,1,902200000,71,639,-1120,-1145,-1160,0
2,weather-island,2,902400000,71,642,-1130,-1144,-1160,0
2,weather-island,3,902600000,71,642,-1080,-1145,-1160,0
2,weather-island,4,902800000,71,636,-1130,-1145,-1180,0
2,weather-island,5,903000000,71,642,-1110,-1145,-1160,0
2,weather-island,6,903200000,71,643,-1100,-1145,-1180,0
2,weather-island,7,903400000,71,636,-1120,-1145,-1180,0
2,weather-island,8,903600000,71,642,-1120,-1145,-1160,0
2,weather-island,9,903800000,71,640,-1120,-1146,-1160,0
2,weather-island,10,904000000,71,639,-1130,-1145,-1180,0
2,weather-island,11,904200000,71,645,-1070,-1145,-1160,0
2,weather-island,12,904400000,71,639,-1130,-1146,-1180,0
2,weather-island,13,904600000,71,630,-1130,-1146,-1160,0
2,weather-island,14,904800000,71,642,-830,-1141,-1180,0
2,weather-island,15,905000000,71,645,-1090,-1145,-1180,0
2,weather-island,16,905200000,71,646,-1090,-1146,-1170,0
2,weather-island,17,905400000,71,647,-1090,-1146,-1160,0
2,weather-island,18,905600000,71,644,-680,-1144,-1180,0
2,weather-island,19,905800000,71,646,-1120,-1146,-1160,0
2,weather-island,20,906000000,71,647,-1080,-1146,-1160,0
2,weather-island,21,906200000,71,645,-1090,-1146,-1170,0
2,weather-island,22,906400000,71,643,-390,-1143,-1180,0
2,weather-island,23,906600000,71,646,-1120,-1147,-1160,0
2,weather-island,24,906800000,71,645,-1090,-1146,-1160,0
2,weather-island,25,907000000,71,647,-1100,-1139,-1150,0
2,weather-island,26,907200000,71,646,-1120,-1147,-1160,0
2,weather-island,27,907400000,71,644,-1120,-1147,-1180,0
2,weather-island,28,907600000,71,647,-1130,-1147,-1160,0
2,weather-island,29,907800000,71,648,-1110,-1147,-1180,0
2,weather-island,30,908000000,71,648,-870,-1143,-1160,0
2,weather-island,31,908200000,71,647,-1130,-1148,-1180,0
2,weather-island,32,908400000,71,648,-1130,-1147,-1160,0
2,weather-island,33,908600000,71,648,-1120,-1147,-1180,0
2,weather-island,34,908800000,71,648,-980,-1147,-1180,0
2,weather-island,35,909000000,71,648,-950,-1145,-1160,0
2,weather-island,36,909200000,71,647,-1130,-1148,-1170,0
2,weather-island,37,909400000,71,648,-1130,-1148,-1180,0
2,weather-island,38,909600000,71,648,-1120,-1148,-1180,0
2,weather-island,39,909800000,71,647,-990,-1146,-1180,0
2,weather-island,40,910000000,71,648,-1090,-1148,-1160,0
2,weather-island,41,910200000,71,648,-1140,-1148,-1170,0
2,weather-island,42,910400000,71,648,-1120,-1148,-1180,0
2,weather-island,43,910600000,71,648,-1130,-1148,-1160,0
2,weather-island,44,910800000,71,648,-870,-1144,-1180,0
